Hiker trail name,Hiker Journal Link,Journal Story,Start location,Destination,date,Today Miles
SoloGrampa,https://www.trailjournals.com//journal/entry/666083,"I'm not sure where I left off, so I'll start with my climb up Mooselauke Mtn. It was a bugger, but only a sampling of what was to come! I stayed at a hostel before I headed out, and was supposed to get my mail drop, but it never came. I kept in contact ( when I had service) with the hostel,and they agreed to relay my pkg. to Lincoln for me. Mike and Janice Hamel from back home had given me the names of friends of there's and told me to contact them if I get in a a jamb. Well, I was in one!! When I got to the top of mooselauke, some people overheard me say I was out food, and they gave me granola bars,an apple, and some crackers. I raided the hiker box at the hostel before I left, and got some goodies. I stayed in the mountains that night and was fine. I ended up staying with Jay and Cindy at their home one night, and the hostel brought my pkg. when it finally arrived!(4 days late) what wonderful hosts they were. Cindy had done the AT a few years ago. Mike and Janice drove up to see me, and took us out eat. What a nice surprise. It was back to reality the next morning. Mike took me to the trailhead where I got off. I went up and over Liberty mtn., Lafayette, and Garfield. I wanted to get to Galehead Hut, but I was tired, and took two bad falls just before I got to Garfield shelter, so I decided to stay there. The caretaker at the shelter helped bandage me up. I had a big abrasion on my arm, that was bleeding and required treatment. It rained all night, and the rocks and roots were very slick in the morning. The weather never cleared and it was a miserable day. The trails have turned into brooks, and it's very hard to hike. I fell 5 more  times during the day pretty bad! I don't know how much more of this my body can take!! And they tell me the worst is yet to come!! Maine is a mess after all the rain. I'll be there in about 3 or 4 days",,View Entry,"Jun 27, Tue",0
SoloGrampa,https://www.trailjournals.com//journal/entry/666124,"today was another wash out. I hiked up to Webster, over Franklin, Monroe, skirted Eisenhower. Missed all the views. The mtns. we're socked in,and it rained most of the day. We had Gale force winds up in the alpine, with freezing rain. Totally miserable. I didn't have a dry piece of clothing by the end of the day. I ended up stopping at the Lake of the Clouds hut, which is an off grid facility. They let me and another hiker do a work for stay, which is they let us sleep on the floor in the dining room after the guests go to bed. We in turn do 2 hrs.of work. It only took us about 1/2 hr. Plus they fed us. Good deal! I forgot to tell you all about my beaver encounter yesterday!! As I said, the trails are literally brooks in some places. I was hiking hard, trying to get to Rte. 302 before dark, when I came upon 2 full grown beavers in the trail at about 15. feet. They were startled, and the lead one snarled at me, and slapped his tail in the muck!! Then he came towards me and I walked him in the ass with my trekking pole, to make sure he kept going. His buddy didn't know what to do, but knew he wanted to go with the other, so he slapped his tail in the muck a couple times and came my way! So I gave him the same treatment when he came by!  There's so much ground water, even the beavers are confused.    Well, I go over Mt. Washington tomorrow morning. The forecast hasn't changed, so I guess I just gotta go for it.",,View Entry,"Jun 27, Tue",0
SoloGrampa,https://www.trailjournals.com//journal/entry/666237,"I don't remember where I left off. I did a "" work for stay"" at the ""Lake in the clouds"" hut. I even got hurt doing that! I went in the kitchen to empty the dust pan, and slipped on the wet floor.  My feet went up in the air, and I landed flat on my back,  and smacked my head on a prep table. Dust pan went up in air, and all over the kitchen! Not a good seen. The next morning I hiked over Washington,  Eisenhower, Madison, etc.,and never got a view. Tha assent,and decent off Madison was treacherous in the rain, but I wanted to make it to pinkam notch, and I did. I put up in a hostel that night, with hopes of doing the ""Wildcats,"" the next day. It's a 21 mile stretch with multiple ascents of big mtns. I never got started till 8:15, because of the shuttle times from the hostel. It rained hard all day, and I realized I bit off more than I could chew. I ended up hiking 2 1/2 miles with a headlamp, and got to a shelter at about 10:20. It was full, but they made room for me. This morning I hiked out 1.7 miles, and went back to the hostel to regroup. I'll be back at it tomorrow morning. 300 miles to go",,View Entry,"Jun 30, Fri",0
SoloGrampa,https://www.trailjournals.com//journal/entry/666239,"I did want to add that I think some people have the impression that the Appalachian trail is this little path that winds over hill and dale! That couldn't be further from the truth. Words cannot explain how hard this is. Even pictures don't do it any justice! I will say that NH isn't hiking,It's mountain climbing !!!!  and I've heard Maine ain't much better!",,View Entry,"Jun 30, Fri",0
SoloGrampa,https://www.trailjournals.com//journal/entry/666393,"After trying to do the 21 mile Wildcat stretch, I needed to recoup! After staying an Xtra day at the hostel in Gorham,I was back on trail the next morning. Hiked about 17.5 miles. Put up at Carlo col shelter. Woke the next morning to more rain. I knew the famous Mahosuc notch was coming up. Now I know why it has such h a nasty reputation! I guess it's about a mile long, and it takes over an hour to worm your way through it! And right after you get through it, you have to go straight up Mahosuc Arm. One of the steepest climb on the AT. Only a 9.5 mile day. I put up at Speck pond shelter, completely soaked, put some dry clothes on, and went to sleep. The next morning I had to put on all wet clothes,cause it rained all night and was still raining in the morning. After an hour or so the rain let up and the sun tried to come out. It was the first time I saw any scenery since I got to Maine. I ended up putting in a big day,in order to meet Chris Porier at a road crossing. He has the day off tomorrow so we went to my camp for the night. He brought me my 5 day supply box. I hit the trail in the morning and I think my next lay over will be at Pat's cousin's house in Rangley Maine. ",,View Entry,"Jul 03, Mon",0
SoloGrampa,https://www.trailjournals.com//journal/entry/666592,"The morning after going to camp, I started hiking where Chris picked me up the day before. It was straight uphill as usual. My goal was to reach the Sabbath day shelter by late afternoon  but I spotted a nice spot to stealth camp 1.1 miles before, so I camped there. That left me with an 11 mile hike in the morning. I had made plans with my wife's cousin to pick me up on Rte.4 about 12:20. I'd made plans to stay over and get cleaned up, have some good food,and back to the trail in the morning. They were wonderful hosts, and it was a nice break for me. It was right back to the mountains in the morning.  Had some beautiful views of Rangely lake,and town, plus the surrounding lakes and ponds. My plan was to be in Stratton ME. In 2 days  but a big thunder storm blew in, and left me 5 miles short of my goal. I tried to make it up today, but I wouldn't have got to the road until about 8 tonight, and that would have been too hectic, so I'm tenting tonight, and I'll have a short day tomorrow. I'll get some good food in my gullet, fix my busted up trekking poles(hopefully) do a little restocking, and then back to the grind the next morning! I passed the 2000 mile mark today. Only 200 left to go! I hope it goes well,  cause I'm getting tired 😴.  The first 2 days are going to be rough (lot of big mountains) then it gets better. I hope! I'M on the home stretch now. Looking back, it's hard to believe I hiked all this way in a little less than 4 mos. July 11th will be 4. I can't say enough about how hard NH. and ME.are! The trails are in terrible shape. They need a lot of work. ",,View Entry,"Jul 08, Sat",0
SoloGrampa,https://www.trailjournals.com//journal/entry/666674,"what a miserable day! I guess I should have stayed at the hostel, like everyone else. They predicted this monsoon.  I guess I should have listened. Now I'm stuck in my tent up in the mountains, and everything is soaked! If I leave in the morning, I have to put all wet clothes on. I'm praying it clears up! Enough is enough of this rain. All the rivers are going to flood again,  and make it hard to finish. I'll keep you posted. I went over the Bigelow's today and couldn't see a thing. In fact it was so cold and windy on the 3 summits, I thought it was going to turn to freezing rain ",,View Entry,"Jul 10, Mon",0
SoloGrampa,https://www.trailjournals.com//journal/entry/667210,,,View Entry,"Jul 23, Sun",0
SoloGrampa,https://www.trailjournals.com//journal/entry/667292,"after the monsoon in the  Bigelow mtns., I hiked hard to make up for lost time. Even with late (10:00am) start,I still did 15.1 miles. I was at west carry shelter at 5:00, but decided to keep going. If I put on a few more miles, it would make for an easier morning the next day. The canoe ferry across the Kennebec River only runs from 9 to 2. I camped after putting on another 2.7 miles. I hung everything I had on any available branch, to try to dry some things out! I got an early start in the morning and made it to the Kennebec by11:30. I was across by 12:15, and met my brother Mike on Rte. 201 in Caratunk Maine.  I stayed at the Sterling Inn hostel, and we went out to eat,and had a good visit. It's about 2 1/2 day hike to Monson, which is the beginning of the 100 mile woods. I figured that if I could do it in 2, i could pick up another day! I left Caratunk the next morning at 7:30. The terrain was moderate and I made good progress. I got to my planned shelter at 3:20, and decided to push on to the next one (4.4 miles) I made easily, and this put me in good shape to make Monson the next day. The next day I had to Ford 2 rivers. One was very deep with a strong current. (over my waist) It was a rough day, but I made it to the trailhead for pickup by 4:02! I was pretty banged up though. I had a bad fall first thing in the morning and split my elbow open, and then later in the day I slipped off a ledge, and hit my head again. When I got to the hostel  they all told me I needed stitches, but the closest ""urgent care ""was in Greenville and they were closed till tomorrow. I didn't want to loose any hiking time, and the girl who worked at the hostel was an RN, so she patched me up the best she could. Now I was ready to tackle the 100 mile woods! The last part of my journey. I packed for 6 days, and headed out in the morning. It was a grueling hike for 5 days, with alot of rain. I had to Ford about 7 or 8 rivers, but I pushed on, hoping to summit Katadin on Friday. The end of my 5th day, I was 3.5 miles from the end of the 100 mile woods. The 6th morning I did the approach trail into Baxter State Park and tried to get some rest for the big climb and the end of my journey in the morning. I finished my 2200 mile hike about 10 the next morning. ",,View Entry,"Jul 25, Tue",0
SoloGrampa,https://www.trailjournals.com//journal/entry/667294,"My AT hike was one of the hardest things I've ever done. So many great people helped me along the way. I've never had so many acts of kindness bestowed upon me, or met so many  great people. Having walked for a charity,  when I was having a bad day, feeling like crap, all I would do is think about them "" disabled vets"", that can't walk at all!  I once again would like to thank everyone who donated and made this campaign such a success! We're gonna go over $35,000.00 thanks to your generosity and kindness. I may have mentioned this earlier in my journals, but if I didn't, I'll mention it again. The 3rd day of my hike I was hiking up Blood Mtn. in Georgia.  We were having terrible weather.  There was a 1/4 inch of ice on all the trees. I had frozen my fingers trying to break camp in the morning. I was still freezing climbing up the mtn. There was a hiker coming down towards me and he stopped to chat. I had had a bad couple of days, having a toe that was ready to burst, freezing,  boots that weren't the proper size,etc. I must have looked like a wreck. After chatting for a few minutes, this gentleman asked if he could say a prayer for me. I said sure, thinking that at this point anything can help! We both bowed our heads, and he proceeded to bestow a quite lengthy prayer to me. He never said that he was a "" man of the cloth "", but he spoke so eloquently,  I figured he had to be. He didn't have to think about the next line, the words just flowed out of his mouth. I often thought about that encounter through out my journey. It certainly didn't stop me from getting hurt, but I had so many accidents that could have been  life threatening that it made me wonder sometimes if I wasn't being watched over, and getting a little extra help from up above. This will be my last entry. It's  been one helluva journey, and I'm glad it's over.  Mission accomplished!!   Thanks to all of you. ""Solo grampa """,,View Entry,"Jul 25, Tue",0
